epoch,train_loss,val_loss
1,0.5290628289340308,0.4488065205514431
2,0.43307162787579845,0.45137642443712267
3,0.3758289329201927,0.45338166744581293
4,0.31487280437174964,0.48316730854899753
5,0.2489180023449039,0.5493490418552288
6,0.1801186282507974,0.6210124669762861
7,0.15077906031987515,0.6447554467927797
8,0.11582035162987617,0.7048543769300782
9,0.09383597183652323,0.866084868820118
10,0.075757066638112,0.8069739195800919
11,0.07485753048434685,0.9251367335590268
12,0.05852412623648291,1.1283444122444573
13,0.06996923880820158,0.8990417540439272
14,0.05092842517656641,0.9152387573516795
15,0.05198093776209743,0.8956662599916204
16,0.048411555861900414,0.8716433799438944
17,0.04459023041525809,1.022213110278504
18,0.04505933605991009,0.935389142749565
19,0.04198545024770299,0.9336560215867523
20,0.036406623437417025,1.0390211366882016
21,0.025979573751298807,1.155135610315483
