epoch,train_loss,val_loss
1,0.5365569658948286,0.4381346513650247
2,0.4427005172584931,0.4233069348681186
3,0.3905681141765948,0.4365969561705632
4,0.32615011869782234,0.5101487477409786
5,0.2472394104052453,0.5852334663005812
6,0.1600025905574339,0.7068731716967055
7,0.11744883822538464,0.8489526291377842
8,0.09217100183382564,0.8898055766975241
9,0.06751015984739822,0.9365467637710806
10,0.0570558306858011,1.0960478117423398
11,0.0508174397951051,1.21505514850287
12,0.05155074260591601,1.1555620938805597
13,0.03820413220816026,1.14760310471008
14,0.029425669440944845,1.2422965312975325
15,0.028217844598151205,1.3214362960466783
16,0.03327068680519664,1.33725372169699
17,0.01963163347161803,1.4767038857095744
18,0.02461503749690651,1.3999330248084985
19,0.01958860560729615,1.4729067936152984
20,0.01963143331069898,1.7100116596681931
21,0.02587044108939532,1.3920430366082914
22,0.015873658781848418,1.4974607713421781
