epoch,train_loss,val_loss,val_f1_macro
1,0.6360608840074676,0.5915292557680382,0.6533243814300665
2,0.5222034147009254,0.5883162696406526,0.6806355255466725
3,0.4396466725290968,0.5586701770717243,0.6950187969924813
4,0.3811074112756894,0.5143059374729417,0.705500895563858
5,0.34147639518890244,0.5261757828576384,0.7055887306691165
6,0.3150522756533554,0.5198315145834437,0.7174802640113908
7,0.2915065725011608,0.5088442481070194,0.7309531925012881
8,0.2691952367313206,0.5175786925093183,0.7364791288566244
9,0.24385412119758818,0.5019771199462548,0.7326055544572438
10,0.24471270568812123,0.5133791430941168,0.7364946018221754
11,0.2308246236688529,0.5052044284793565,0.7399940923376995
12,0.21358870254614606,0.5007631744275678,0.7371836007130125
13,0.20811369055165693,0.5107236362571986,0.7308965734706748
14,0.20487060732781315,0.4993924119000165,0.729434591139271
15,0.20045139187445435,0.5177128402832544,0.7187918483400291
16,0.2087738344159264,0.49425111008140277,0.7440394413521851
17,0.1916625509575869,0.5076851511620125,0.7383781913680718
18,0.19670572941406414,0.4881355607846998,0.7451443255364824
19,0.18836872711276206,0.4920461059038369,0.7529807517468894
20,0.18388445802534428,0.4881608522725555,0.7572227811016397
21,0.18205359968571708,0.49467392743758437,0.7371836007130125
22,0.1770350742332924,0.4895527278477291,0.7528578451163663
23,0.17639780898865026,0.49555873624839875,0.742488308924421
24,0.17140078189997718,0.5031553125184662,0.7300585826384226
25,0.17294411866280895,0.4922779636844149,0.7418803867984023
26,0.16963837587704453,0.5040077697837128,0.7389035615271147
27,0.1688913921646487,0.5188731642545394,0.7259531655146807
28,0.16311251954175532,0.4865081304649137,0.7526265393515441
29,0.15519393471857676,0.4872392868658282,0.7526995069222107
30,0.158625842555641,0.4908815589294119,0.7428955567542327
31,0.16204186260270384,0.47457265924170333,0.7708389089204528
32,0.14985926986600345,0.4804842919814137,0.7511264500047934
33,0.15795013388224804,0.4925410211929735,0.736996644295302
34,0.14608313250713623,0.48251930357150313,0.7627084717676109
35,0.1458726903746048,0.4853399284886864,0.756542808028263
36,0.13980803770335534,0.4842924515031419,0.7606287395588555
37,0.13853470526205805,0.5002338274751069,0.7409965920604218
38,0.13318483881616536,0.49394504023048114,0.755517565803876
39,0.13639631892482823,0.4919401630759239,0.7552358831222064
40,0.1324145872450362,0.4936075081240456,0.7449254881808838
41,0.1288678022280622,0.4917290905877104,0.754996776273372
42,0.13764194965075988,0.49079140908313246,0.7393176148708458
43,0.1313438567583664,0.5099243097147852,0.7419714757761966
44,0.12922906019509986,0.48518500125633096,0.7597622701890736
45,0.12565258385327,0.49792458707431575,0.7499669047887545
46,0.12753588948040628,0.509104665017353,0.7551259519625073
47,0.12418849546856318,0.49852749705314636,0.752196739430782
48,0.12754688354638907,0.535379631620533,0.7363099065992957
49,0.12677761054454514,0.5071505901386153,0.7421135058542769
50,0.11905645216421153,0.5062258607655201,0.7505222321695016
51,0.12554308690596372,0.4945434624294065,0.7563527060328935
