epoch,train_loss,val_loss
1,0.5965713323241445,0.5546513774565288
2,0.5445614397795492,0.49612417604242054
3,0.5203187924164993,0.4904459927763258
4,0.5186612277009368,0.5041272576366153
5,0.5204634964466095,0.4791170560887882
6,0.501615162146577,0.4578972514718771
7,0.4908311809349923,0.4573547717716013
8,0.49432346022506646,0.4561901079224689
9,0.4869295996508447,0.4603057634085417
10,0.47477721965690545,0.47126034713749376
11,0.46903407438847816,0.45161131982292446
12,0.4815885609361381,0.49775912067187683
13,0.4467982939735257,0.4410921691783837
14,0.45609980423795693,0.4937891745939851
15,0.4541900446512041,0.4829659376825605
16,0.4558987113819942,0.43932184390723705
17,0.44469674208045545,0.4390009849199227
18,0.42971898116407353,0.4442349315754005
19,0.42594020655252274,0.44263030162879397
20,0.42140085664809557,0.4432159277743527
21,0.4220125028585417,0.4534987274424306
22,0.42114313954816146,0.4401285708216684
23,0.42610910426976994,0.4882479270121881
24,0.4124796825431591,0.4434485414198467
25,0.4069163033325748,0.43921800290367435
26,0.40660070718952973,0.553679536562413
27,0.4084630793980344,0.43939502843256506
28,0.3926836723520745,0.45865604906742063
29,0.392904935851356,0.4702324154121535
30,0.3980746399358387,0.44501391598688705
31,0.3895277457134756,0.5143011873587966
32,0.3909186722196605,0.4638845617217677
33,0.3943016851379861,0.4554973744920322
34,0.3677284008911832,0.47999102010258604
35,0.3630351642003426,0.45037643391905086
36,0.36465955920079174,0.4522184366360307
37,0.3590614999311542,0.45951233830835136
