epoch,train_loss,val_loss
1,0.5869883867949922,0.5306017068879945
2,0.5387232099992657,0.5093206624899592
3,0.5241460925583387,0.4983949895415987
4,0.5132831455086151,0.48904272860714365
5,0.505065887492167,0.4842892773449421
6,0.501343305024626,0.4780462554522923
7,0.49636290475254147,0.47562823444604874
8,0.49292203109728266,0.4744771322501557
9,0.4878446473255416,0.47166559073541847
10,0.48638444869227,0.4677863376481192
11,0.4830791827510385,0.465575604566506
12,0.48072880695308495,0.46223312616348267
13,0.4757759781444774,0.46017905111823765
14,0.47677554925102994,0.46338884878371445
15,0.47284668616579667,0.4581675862095186
16,0.47161859638011294,0.45815034051026615
17,0.46957854393920206,0.45700277095394476
18,0.46769290798390073,0.4577246247125523
19,0.4668100530205809,0.4601414541580847
20,0.46320703666134655,0.453021659382752
21,0.4649634924949025,0.45293641223439146
22,0.4630239205392777,0.4521896756653275
23,0.46074389831512763,0.4518389707165105
24,0.45838095092665554,0.4507312487278666
25,0.45970823619160717,0.4511943483459098
26,0.4584844285681237,0.4493882240993636
27,0.45755916442806366,0.450262564899666
28,0.4550669932931796,0.45049722652350155
29,0.4510869283347108,0.45484354480036665
30,0.45405437423093287,0.45054621568747927
31,0.4513830804177539,0.45234539386417183
32,0.4511731520497421,0.4485499182982104
33,0.4498437922195072,0.448308710541044
34,0.4513908911884101,0.4511233275490148
35,0.4509810056891377,0.44717536707009586
36,0.4471437503579515,0.447519451379776
37,0.45040953267213985,0.44805064744182993
38,0.44819441235443047,0.4479093873607261
39,0.44486051271943483,0.44740445486136843
40,0.4441222708958846,0.44806625188461374
41,0.44446353472735545,0.44525993216250626
42,0.44311788057849416,0.447086918300816
43,0.44182635243661805,0.4473033446286406
44,0.442480644893862,0.4448958369238036
45,0.44506420208587905,0.44692146219313145
46,0.44124112962597634,0.44656555700515
47,0.44370585396818446,0.44831294459956034
48,0.4435549127570105,0.44678833708167076
49,0.4425729623747088,0.445759453145521
50,0.4412453462500378,0.4457186056034906
51,0.4385544984049387,0.4451001462127481
52,0.44126932558970217,0.44380631909838747
53,0.44148827826275544,0.44420865843338625
54,0.43809243591662445,0.4452678811337267
55,0.43659594742690816,0.4457567134605987
56,0.43961060458448675,0.44441010031316963
57,0.4383186579290019,0.4481809280280556
58,0.4368270287012083,0.4467215684375593
59,0.4392334603076607,0.44649806139724596
60,0.4378635240086603,0.44434603170624803
61,0.4379288934474617,0.444022142461368
62,0.43480044522436495,0.44606090017727446
63,0.4348603408800531,0.4444364892052753
64,0.43654952046558326,0.447137715028865
65,0.43865318319916186,0.4450664123786347
66,0.4357579931684209,0.4442061483860016
67,0.4358197202509884,0.44698491586106165
68,0.4357769372641231,0.44444852215903147
69,0.4328172496136497,0.4445018164281334
70,0.43486084475506487,0.44407283434910433
71,0.43434195018192223,0.4438646390501942
72,0.4349465805076366,0.4450093800468104
