epoch,train_loss,val_loss,val_f1_macro
1,0.7063337776396009,0.5191852968672047,0.6223675105093008
2,0.6240458493431409,0.5024323858644651,0.6079154591493223
3,0.5909130843149291,0.48427917192811554,0.6229296155122879
4,0.5566839784383774,0.46614929061868915,0.6452526132404182
5,0.5813698439134491,0.44314843448607816,0.6540666808239541
6,0.5474515325493283,0.4707316620194394,0.6079154591493223
7,0.5389643705553478,0.4669128638570723,0.6218110740403734
8,0.5448750617603461,0.4410440173486005,0.6353591160220995
9,0.5300945684313774,0.4398205348330995,0.6428470754052149
10,0.5128142062160704,0.4323827964456185,0.639753726365058
11,0.4941674502359496,0.4511531810073749,0.642151047844998
12,0.495241163422664,0.4549197834794936,0.6285868737795528
13,0.4707002215915256,0.4325867356813472,0.6560786603024163
14,0.4863292341430982,0.40854415427083557,0.6492248062015504
15,0.49803033139970565,0.4063156023621559,0.6463792737311531
16,0.46230663201875155,0.4330696455486443,0.6333350047635762
17,0.46933195094267527,0.43295389996922534,0.6410682872221334
18,0.46351389214396477,0.44500422931235767,0.6444305120167189
19,0.4561237229241265,0.41761083220658096,0.6457633313290654
20,0.4472727210157447,0.43765949522671493,0.6373693379790941
21,0.4584552240040567,0.44894903550005477,0.5992351046698873
22,0.42597654991679723,0.4427926788187545,0.6463792737311531
23,0.44270271787212956,0.4258601509196603,0.6264867622881116
24,0.4213059464262591,0.42118368192535377,0.633349325657018
25,0.42565194244186083,0.4730236258195794,0.6066039707419018
26,0.4206660216053327,0.43553335689332173,0.6400594536415356
27,0.4100548012389077,0.4775153068906587,0.6160012248067102
28,0.41196858928435376,0.4615651657804847,0.6453824917624009
29,0.3911554863055547,0.43978583002867905,0.6767653901779538
30,0.41021584698723423,0.4523277628518965,0.6384204413472706
31,0.4028506731821431,0.46278899025333964,0.6654026638858606
32,0.3867276054703527,0.4595168351965106,0.6383616383616384
33,0.3765951874355475,0.4602476083875998,0.6502576370997424
34,0.3738659818139341,0.4973657627630493,0.6225055695122529
35,0.3660843720866574,0.47454725448852,0.633349325657018
36,0.36328380964696405,0.46922767883085686,0.633305504536094
37,0.3746625051316288,0.4642916128201329,0.6507414686439164
38,0.3580508045438263,0.4869380529726977,0.665142336004169
39,0.3361169438395235,0.46782211570636084,0.6542991546705337
40,0.34557233812908333,0.5008906432953866,0.6326380791985144
41,0.346631864623891,0.4772676239195077,0.6535885167464115
42,0.33914392242829006,0.5441658693244276,0.6456340549309169
43,0.3360737277815739,0.4782092647586504,0.644588122605364
44,0.34165619052946566,0.494982800628666,0.6286916846461288
45,0.313830892327759,0.4992623428368698,0.6638041805020165
46,0.3180798392328951,0.49662451251693396,0.6276365821804607
47,0.33098609087367853,0.4685991176849474,0.6517924174174174
48,0.30975753251049254,0.5100885378601758,0.634997560578956
49,0.3105226019397378,0.5416461490499584,0.6368445052439581
