epoch,train_loss,val_loss
1,0.5547123212889848,0.4946165047585964
2,0.5082119852978719,0.5016168852203658
3,0.48502067162979784,0.4727076518216303
4,0.4806350087957684,0.4449545856831329
5,0.47649565433484936,0.4641978482582739
6,0.45826397168690264,0.4472602251917124
7,0.4538521037112534,0.46154718074415413
8,0.44649039107749905,0.46413831652275156
9,0.4450334852637209,0.4423112833340253
10,0.44048008012555845,0.44645789904253824
11,0.43090526537118456,0.4528724327683449
12,0.4353960238700539,0.45313316823116373
13,0.42529206058828,0.45708265488169025
14,0.4211386425327931,0.4528045654296875
15,0.41468479177531076,0.4813573348468968
16,0.4081518763330727,0.4548125244410975
17,0.40987797223065237,0.4749125797700669
18,0.3987879788174349,0.4599636072026832
19,0.40339587622098794,0.472836822204824
20,0.3942451723155932,0.4851054798013398
21,0.3949508193661185,0.5392085851303169
22,0.39357737509103924,0.47591646780659047
23,0.37874282795379605,0.5029020294480558
24,0.3801919544848921,0.5020563645354871
25,0.37049674475354843,0.49548633077314924
26,0.384822487156855,0.49046588968485594
27,0.36662705020127795,0.4793330374439912
28,0.3679640409768437,0.5079189620612722
29,0.3675569321505085,0.5051067679056099
