epoch,train_loss,val_loss
1,0.5768264639970944,0.4816101991704532
2,0.4988084043717492,0.4532416175518717
3,0.45876731726918285,0.45723392967400805
4,0.43030487870738515,0.43696164772180573
5,0.40887113252646246,0.4394130708450185
6,0.37324136347252856,0.4484523540096624
7,0.3358131754317435,0.4726654812693596
8,0.2912446785701346,0.5172302816728396
9,0.25919347748632343,0.5976816654646038
10,0.21434888236932625,0.627057699087475
11,0.1714399761743675,0.7248499274054276
12,0.14050739381580332,0.8192441015105162
13,0.11993085123109737,0.8614062154915051
14,0.09287493837348341,0.8941316065777626
15,0.09485929868736082,0.9238786407347236
16,0.09135823798412246,1.0063639179404293
17,0.05482608706762011,1.0171772475587204
18,0.054576716791391706,1.0635249162358897
19,0.04541059292018481,1.1199997166570808
20,0.048291016483576164,1.2113099957683258
21,0.03998794129073022,1.1607057766523212
22,0.035303965576753714,1.2397257366122045
23,0.038502255086449916,1.2674469161429442
24,0.038118655284776086,1.288292441754103
