epoch,train_loss,val_loss,val_f1_macro
1,0.6595703085045238,0.5892815694922493,0.6189544430835849
2,0.5785506455289139,0.6008128105884507,0.6179715234568843
3,0.520910957725821,0.5921239606681324,0.6513483547708918
4,0.463821507785674,0.604983283969618,0.6514397960463075
5,0.39707728471238535,0.5764027423358389,0.6628607036717477
6,0.3712031327515513,0.5859838135540485,0.6695939253879168
7,0.3283114529081753,0.609851901854078,0.6295162159741963
8,0.3104341823894244,0.6054112779153954,0.6860283281743709
9,0.2896648347991836,0.6195365736127965,0.6629139686255358
10,0.28645394801847884,0.5801339197327339,0.6672510178850439
11,0.25951728407948554,0.6637233103315036,0.6732948116696833
12,0.24458794847417337,0.6127829374690053,0.6916206459633268
13,0.23164836731790514,0.6082986277350713,0.6728130100961248
14,0.21609561155539947,0.6219011588022113,0.6790043332355912
15,0.2131309212072865,0.6609236747081879,0.6855796418473139
16,0.19969632428466946,0.6474077800832068,0.6924686579041704
17,0.21180554016769587,0.6468129412526087,0.6875668510385113
18,0.19325099505770665,0.6431409133886475,0.7040315777078416
19,0.19084283498699192,0.6825280824454413,0.7093063785291043
20,0.18557767168833658,0.6629034987812962,0.6959406817470517
21,0.18624089795400153,0.6586920704559556,0.6539989278758188
22,0.18181319898608458,0.7189995625965475,0.7088253071808572
23,0.18641959236689157,0.687389647191213,0.7074921994092289
24,0.16914091775562246,0.6600507532231166,0.6971747852903141
25,0.16477454167657665,0.7021836514396238,0.6977728154198742
26,0.16115954126088092,0.7002502910737392,0.6886597980436115
27,0.16693434602795884,0.6627328300571423,0.7038919604462676
28,0.15513202085563974,0.7395946484763131,0.68725
29,0.1552417964961093,0.7205832311961179,0.6822628390401448
30,0.13937992345961323,0.7625550263522504,0.6736484399135001
31,0.14673307825872614,0.7096224053153058,0.7083892261063501
32,0.14862875845590298,0.7902356195622512,0.7005353375644461
33,0.12887380654401667,0.7397432644097578,0.7043272285187654
34,0.13278295352778674,0.7330950403419723,0.7106429531460007
35,0.13515485885583764,0.7587858863130567,0.7036508285902959
36,0.12490682418401874,0.7958270614100564,0.7040448242037121
37,0.1318236749470848,0.7704405070304693,0.690263930678963
38,0.11834050659384517,0.7890023129720551,0.6988659198231689
39,0.13266616191454028,0.8091545211456139,0.6849744672404772
40,0.12483927370356089,0.7876216257546773,0.6982786985880909
41,0.1107427041995554,0.7718285797230368,0.6940695864918629
42,0.12217894560340178,0.7877120961677672,0.6970027247956403
43,0.11854341147841047,0.8204275341108552,0.7137394176662635
44,0.11972769690200348,0.8513779096172325,0.69971699003176
45,0.10809798212785908,0.8109545301925946,0.6806408462377653
46,0.11727791461277405,0.822756097057607,0.6713117059024297
47,0.10746067959449387,0.8030361173660605,0.7001058778875031
48,0.10907683237251099,0.821081660178745,0.7016509197408276
49,0.10274568692381893,0.8128235322057402,0.7040741477385735
50,0.10813709053468051,0.8338190548160734,0.6953260986354357
51,0.10642335428549284,0.8988456715485968,0.7030189419192909
52,0.09942007958482833,0.8594366283865557,0.681207284069538
53,0.10953353841054755,0.8178312218706456,0.678710791665855
54,0.09860743581337195,0.8362486211746554,0.7083703649741385
55,0.09571515392495453,0.8739885208099926,0.7037734619395204
56,0.09584362757683905,0.8766773701355781,0.6991045391532493
57,0.0959496408679195,0.8907137137480147,0.7010557872784151
58,0.0902267688975521,0.855563203326615,0.7087112564303706
59,0.09001818107096299,0.8688722115082089,0.7057957502870698
60,0.09490677912701638,0.9046415247372351,0.6911252796762636
61,0.08047052038287242,0.9340166151321943,0.6940398016617528
62,0.07563375683461705,0.9267823375225167,0.7092547786692167
63,0.08856055534052647,0.9396159901474935,0.7055604589585172
