epoch,train_loss,val_loss,val_f1_macro
1,0.7018830140431722,0.49739528414995776,0.6516396476423125
2,0.6009386171897252,0.4761028778941735,0.6368652037617555
3,0.5461802223490344,0.485815590976373,0.6051775939416388
4,0.5250207088887692,0.4666060269202875,0.6275886746880172
5,0.5035125931104024,0.44556271819316823,0.634997560578956
6,0.4655433702800009,0.5061237085610628,0.6113968779353223
7,0.43136530684100255,0.5188571630531679,0.6035049288061336
8,0.4201267965965801,0.4675038586492124,0.6326380791985144
9,0.4031156008442243,0.50368306769625,0.6767653901779538
10,0.3749403422905339,0.5268939760837542,0.6705938697318008
11,0.3467932330237495,0.522835197656051,0.6043715846994535
12,0.3143995531731182,0.5277833031976352,0.6179114025267871
13,0.28392307294739616,0.5174694714014945,0.6413647242166194
14,0.2704107592089309,0.5620699768035632,0.6482438261364175
15,0.28143021797554363,0.5633070327989433,0.6202038369304557
16,0.23063710690993403,0.629002036081384,0.6453824917624009
17,0.23331642008076112,0.5713928729174254,0.6483059706081289
18,0.21711387185172903,0.5922493481522669,0.6483059706081289
19,0.1832572435339292,0.6499218968978233,0.6610084543452168
20,0.18517522804646028,0.685138297955627,0.6660882072448134
21,0.18205983833823766,0.6414035170379541,0.6408208702386138
22,0.14677870286525124,0.7312940246698892,0.6621078689988231
23,0.1503103952958352,0.7900492965102034,0.6725606909430439
24,0.14037512429058552,0.8492459239028192,0.6380968473225475
25,0.13303956382183565,0.7199917805340627,0.6635029354207437
26,0.13492514686141577,0.8470703655418576,0.665883537506293
27,0.10487591253283123,0.9251584654456287,0.6380968473225475
28,0.12091053109616041,0.9724917153931607,0.5957816377171217
29,0.0974452655426123,0.964887652670175,0.6208120319559746
