epoch,train_loss,val_loss,val_f1_macro
1,0.5945153495010275,0.5360548383784745,0.6824830412662521
2,0.5727599918699036,0.5188660663816164,0.6906159132963257
3,0.5599037190326132,0.5175075119115272,0.6983020160501077
4,0.5503245593550113,0.495443602496723,0.7174628650038486
5,0.5443956621277791,0.5105545693692172,0.6945533613744921
6,0.5426937220259928,0.5053648138945958,0.7127459490740741
7,0.539600617538851,0.5104383294874767,0.6934813334200676
8,0.5365892114619223,0.5115472421331225,0.6915499406553253
9,0.5328976586461067,0.4984682324992598,0.7163840845190423
10,0.5244194104407842,0.4986930157778398,0.7113700247899228
11,0.5268127731262491,0.49913526853581647,0.7146039263663424
12,0.5207473042492683,0.50557296926964,0.6963258277314128
13,0.511286869716759,0.5077358903187625,0.7071086638390753
14,0.5158491290819186,0.5080710027437165,0.7153504208833822
15,0.5031161928334489,0.5073420759290457,0.7052780016116036
16,0.5017959184299868,0.5154421897077898,0.7029572480203359
17,0.49926112954003304,0.5064009722533092,0.7188393340931597
18,0.5004929882259324,0.5053647582963953,0.709130672498633
19,0.49623026928076375,0.5046256628801238,0.7046113306982873
20,0.48921648387868816,0.49654862115967946,0.7146245059288537
21,0.49127386449477994,0.5029853244294535,0.6951356618765236
22,0.48123701944803965,0.5086243564157553,0.7233182243326858
23,0.47940246395480174,0.4996561770731548,0.7165234299980795
24,0.48194206416463625,0.4906781024457711,0.7216244201268993
25,0.47569169834829295,0.4963464420288801,0.7313379859462312
26,0.47965931666728395,0.5050528346789334,0.7203503626491221
27,0.47466659599628586,0.5046911620939115,0.7113220492328571
28,0.4655721848114179,0.5244484789458648,0.7030540612103873
29,0.4719891189597547,0.5100705171671679,0.7096426286445481
30,0.4707237012827626,0.514854906583732,0.7023277147116156
31,0.46848420411921465,0.5187168427795734,0.7041339222083784
32,0.46318142846799815,0.5087273958016116,0.6847901735749403
33,0.45791753245374334,0.5140094916283522,0.7084259760966101
34,0.453118689573155,0.5153001043769829,0.7224025974025974
35,0.45451923603048694,0.5379388925601851,0.6965856856208681
36,0.44642731755112225,0.5062616039770391,0.7056369436945829
37,0.4524968179802482,0.5233590694952686,0.7031156701173483
38,0.4465954152222436,0.5195082323449962,0.7124227367875472
39,0.4393748797906133,0.5135575066197593,0.7139976919111979
40,0.44741589432725537,0.5165973725324532,0.7055887306691165
41,0.4416740109355977,0.5199883421707265,0.7162359945940223
42,0.4427046696655452,0.5134304760832269,0.7084624424865771
43,0.4306802823781394,0.5167448346344929,0.7076684427889895
44,0.4280831980196616,0.5185657742802264,0.7176996551860806
45,0.42849649066248763,0.5279954710518414,0.7226985098999796
