epoch,train_loss,val_loss,val_f1_macro
1,0.6273080465885309,0.5949946450737288,0.641686072019169
2,0.507280669390009,0.5659639840980746,0.6735223508581404
3,0.4166953377783872,0.5451452041853149,0.7055887306691165
4,0.3673294928784554,0.5291667942590309,0.7014319488952129
5,0.3260579125310939,0.523961595839487,0.7137939848342847
6,0.3016105083963619,0.5399998394104669,0.6960308357326217
7,0.2751105190792049,0.5150235294592831,0.7226408834541922
8,0.2587697933822011,0.5136794431029625,0.7359496768359177
9,0.2379775075421024,0.5012606172910277,0.7405224456632135
10,0.2422968176408456,0.5077520116882505,0.7447311391368789
11,0.2238818858571064,0.5310383142446572,0.7304765940200071
12,0.21266840521890956,0.5057725193646719,0.7574963496036713
13,0.20763735233161312,0.5097182395885576,0.7166082481915131
14,0.19983731770816332,0.5217671914483016,0.7186599485655163
15,0.19607240749666324,0.5253140061812581,0.7311554748941319
16,0.20063659828156233,0.5211779475914982,0.7395804195804195
17,0.18944479784784982,0.5441963456149371,0.721126513283376
18,0.19348089463220766,0.5172036932605617,0.7347536968082921
19,0.18628568118079925,0.5192231192200814,0.7391344334664705
20,0.17873048005052483,0.5161649571415389,0.7389182753303535
21,0.17664261536601072,0.4963581718785583,0.7269964078474718
22,0.17629558415725255,0.5145860908306995,0.7423863941831723
23,0.17087592988704833,0.5126504898071289,0.7396458239085253
24,0.16766905492673126,0.4975677700537556,0.751494166978038
25,0.16603844410453278,0.5099758619688591,0.7451269644578195
26,0.1629339627061899,0.5161401540181547,0.7386838932468035
27,0.16714963513927963,0.5375683137549544,0.7454560943788247
28,0.15616731097599348,0.5229274303705063,0.734253666954271
29,0.1517699189358749,0.5247048358169367,0.7184806034482758
30,0.1470132080050042,0.5203317193630731,0.7446263401303344
31,0.15746798314369068,0.5218541702993635,0.7382953220215822
32,0.1466417235429757,0.5356678737784332,0.7336924856941494
