epoch,train_loss,val_loss,val_f1_macro
1,0.6676487293053459,0.6120559238252186,0.6049272294520718
2,0.6226405737164257,0.6076176853406997,0.6068066298342542
3,0.5991735946346115,0.6058645615975062,0.6538950228562201
4,0.5860546209163718,0.5698875824610392,0.6518561114305794
5,0.5520669004091849,0.5909590260613532,0.6468124618297593
6,0.5416762782158432,0.5604953827957312,0.640054218451807
7,0.5244899038430099,0.5891804581596738,0.6407547808937689
8,0.5190238819181264,0.5533943135468733,0.6654676258992807
9,0.5109288970028961,0.5694979880182516,0.6294602445824697
10,0.5129397937229702,0.54065702380169,0.6510333349733778
11,0.4953902463254693,0.6481659958050364,0.6268577574110494
12,0.4779117153650457,0.585944883951119,0.6580403637932033
13,0.4647314562001726,0.5921099723094986,0.6486407258432689
14,0.44561631707372246,0.5531179580482699,0.6622617292544851
15,0.4573805839805813,0.5715639524161815,0.6432409309801737
16,0.43909036482755953,0.589769857234898,0.6460089772243649
17,0.4319390205072833,0.5283726809457654,0.672208465982785
18,0.4213461816147134,0.5448177837899753,0.6703432960421973
19,0.4094640804597965,0.5775187494144554,0.6732428291574879
20,0.40737348954592434,0.5572001129477506,0.6602474017407385
21,0.41399077379277777,0.579435888287567,0.637323192528555
22,0.39933982913146965,0.5732081210684209,0.6642974418727822
23,0.4089409985303224,0.5718537870971929,0.6603219252054744
24,0.37759756157686425,0.5560100533245574,0.6629641763691425
25,0.3830478841868731,0.5461930169945671,0.6510333349733778
26,0.37657928380828637,0.5772073723198402,0.6707673847320397
27,0.38083780814821905,0.5583545583344641,0.66827142494929
28,0.37026553697229087,0.554978781628112,0.6751619827084713
29,0.36700981767377355,0.5498401356417508,0.6579382916800447
30,0.36067681444379,0.5623176677773396,0.6450248646804245
31,0.35449514703845586,0.5519837802896898,0.6647452523801862
32,0.35058238332743175,0.5604580877614873,0.663485716924175
33,0.3443459677868165,0.5404637899959371,0.6569107977919202
34,0.33789220984492985,0.5599251069838093,0.6795190430444079
35,0.33607902549780333,0.575944775591294,0.6616751180276272
36,0.32975156875429573,0.5609035527688406,0.6771954380229948
37,0.3298059089088833,0.5623387812902885,0.6555295709069004
38,0.31958609964739493,0.5527698762581816,0.6748538011695906
39,0.3172605585839067,0.5728602258798977,0.6556438185793665
40,0.3127758331637789,0.5568718079610595,0.6711633163134841
41,0.3167646982922004,0.5826844669080207,0.6626950097994875
42,0.31609339907683515,0.576412252389959,0.6629989937589331
43,0.32181473059968635,0.5543523296891224,0.6818560133166875
44,0.3125325724646285,0.573736051478911,0.6825020219380276
45,0.3129646533711271,0.5579557776628505,0.675002931256854
46,0.297988442458458,0.5729578394442797,0.6730688297583491
47,0.30043133902926367,0.5701480388375265,0.6603818500250478
48,0.29395786983953726,0.5689263181494815,0.6693475506353428
49,0.3004310896804372,0.5685998683085753,0.6692927320036965
50,0.30188459165107745,0.5634486843521397,0.635802514440049
51,0.28138708714191074,0.602592870832554,0.6666384515546526
52,0.26685116945632864,0.5820056593932567,0.6697421553578652
53,0.2843620349131115,0.5674240342518758,0.6558172873293584
54,0.2806447583076718,0.5859060055576265,0.6753781138790036
55,0.2906015115779835,0.5993017429663312,0.6681540429160153
56,0.27454931153864653,0.5828390017107484,0.6725014193274709
57,0.27728694986429187,0.5727702626426305,0.6804046942118889
58,0.2586439418309665,0.5997821968048811,0.674969322848843
59,0.2740515906077165,0.5947700966504358,0.6789568345323741
60,0.2743868326543124,0.5779775432976229,0.662184144558855
61,0.2614589578646061,0.5769043312186286,0.6550946041571599
62,0.25537786314489097,0.5756975451439974,0.6721467885333405
63,0.25819501905077763,0.5891638804570816,0.6802587750671749
64,0.2529637405833045,0.578947884741328,0.6796920612777391
