epoch,train_loss,val_loss,val_f1_macro
1,0.7076345970233281,0.48191225010415784,0.6568503538928211
2,0.592351084947586,0.476650368584239,0.6165407522884438
3,0.5557267025113106,0.4870134964585304,0.6202038369304557
4,0.5151985740496052,0.4855482788837474,0.6126121156625443
5,0.4990183148947027,0.42062380521193793,0.6560867124411625
6,0.46256650305456587,0.4454176949904017,0.6413647242166194
7,0.4219306743807263,0.4761487791800629,0.6162467988803526
8,0.40578841749164796,0.4550982036668321,0.634997560578956
9,0.38284455488125485,0.4535838470024907,0.6264867622881116
10,0.35814404694570434,0.5050613256981191,0.6623932155336425
11,0.31828134703553385,0.47041967705540033,0.6356845730643647
12,0.293586376371483,0.5140200197575209,0.6169488406330512
13,0.2692331949869792,0.5299406200242431,0.6583418033977059
14,0.25142109772811333,0.5616659309472078,0.6300116144018584
15,0.2535515924087829,0.5480557510062404,0.6081290849673202
16,0.21888310085568163,0.6616950353567043,0.6460166810468795
17,0.201854090909991,0.5943996531625643,0.6386670761670762
18,0.20097434882902437,0.6131482603959739,0.653390367947873
19,0.16106676342379717,0.7406021711826527,0.6496774193548387
20,0.1625620752159092,0.7293938262610817,0.6612409255898366
21,0.1584946965953956,0.7816563028356304,0.6269608030227853
22,0.13518091721408482,0.9561752908301296,0.6825294253404108
23,0.12441935106180609,0.8940529690488525,0.6789222659191699
24,0.11471633423999365,0.9220770869566046,0.6603752759381898
25,0.10898161908197734,0.8438400964596835,0.6470651085141903
26,0.10762028120354646,0.9270070033330147,0.6640251302919968
27,0.08597123469096712,0.8957019778090003,0.6503863134657837
28,0.08931929637522747,1.0142740722563441,0.6463332722720889
29,0.08722982108981038,1.065800546886116,0.6705899903035728
30,0.07771501097207269,1.0633876691648292,0.650975499092559
31,0.08624436862042381,0.9357036699151174,0.6648295930514527
32,0.06445898345361153,1.065094326470938,0.6699088145896657
33,0.06426297979455234,1.0942987658263124,0.6605692671995932
34,0.0624932069124447,1.0784074836306188,0.6905416132380777
35,0.0559871337577028,1.0117971407902508,0.6425199193755664
36,0.050326255479335995,1.1715799060538816,0.6831232492997199
37,0.07588047551172268,0.943911314982435,0.6557587962186049
38,0.05600646667816262,1.1821932532022956,0.643450119600394
39,0.03946499427353653,1.1388859177304371,0.656427955133736
40,0.05415255252414176,1.0843231785383187,0.6668392292205925
41,0.04753684319374669,1.0071892600693821,0.6691397849462366
42,0.0466121304563583,1.282055486391587,0.6605692671995932
43,0.04937029573710687,1.1087930549123406,0.6715063520871143
44,0.05294843204966229,1.4490603844055643,0.6546899841017488
45,0.05197031907543229,1.292972471818085,0.6831232492997199
46,0.029095273729439618,1.2386985514161137,0.656427955133736
47,0.04270439728764662,1.2458744554839896,0.6576621027095926
48,0.02655493483826932,1.385660641404051,0.6487116724360181
49,0.043605658890576,1.625973788145569,0.6220826329293108
50,0.036863397720864874,1.3936385431376908,0.6804741189080133
51,0.03625672113363786,1.3912689330704187,0.6489893339300365
52,0.023677011285003068,1.4155983494072089,0.663151364764268
53,0.035881124315751044,1.343262998752597,0.6463332722720889
54,0.022725952476968007,1.2472751227806325,0.62999037999038
