epoch,train_loss,val_loss,val_f1_macro
1,0.6402671057730913,0.5973776095318344,0.6070346057216954
2,0.5289285000986778,0.5891348563556401,0.6697622901934055
3,0.4419034433980974,0.5765512284102305,0.694050751595439
4,0.3791850885519615,0.5459966961786432,0.693984962406015
5,0.3330900619666164,0.5390781950697584,0.7019756788272531
6,0.30584103083954406,0.5448351021645204,0.7139001877346683
7,0.28192905882874936,0.5321659264418314,0.7256423621165615
8,0.25885951429462206,0.5182081082800649,0.7251100007457678
9,0.24483525521981603,0.5176296174385637,0.735792640092224
10,0.238128841532251,0.5218412464238563,0.7303634077789407
11,0.22779943593419516,0.5468283039781282,0.7097222222222221
12,0.21476395612654203,0.5159393001418069,0.7345880514152211
13,0.2066377524393969,0.5355854796351127,0.7039615342658868
14,0.203017244169202,0.5339053759597382,0.7191686476460499
15,0.2011916862012675,0.5228025534383531,0.7127993718099725
16,0.20230703532265928,0.507203598840619,0.7389035615271147
17,0.19120400792990738,0.5240932168825617,0.7200321494182487
18,0.19260379118629947,0.507410679855999,0.7193271445984186
19,0.18342581738789493,0.5261370968425049,0.7169834630521876
20,0.17815393479899144,0.5144370451288404,0.7236038969212308
21,0.18336399542525983,0.5042868028834181,0.740329775633612
22,0.1770044283117526,0.512478048509022,0.7370770126402708
23,0.16945224185474217,0.5170486742314303,0.7127643659737463
24,0.17127979466190132,0.5006533166007051,0.7345880514152211
25,0.1689223492374787,0.5018922729452826,0.7258172754290096
26,0.16672525511911282,0.5133119617711823,0.7215031484866952
27,0.16448611311184672,0.5204707988590564,0.7347092908868198
28,0.15877041750802443,0.506222174766491,0.723522116577098
29,0.15447272044212484,0.5075774829623834,0.7232024022606427
30,0.1519889936495859,0.5255257051508382,0.721358011770294
31,0.1580724572010625,0.5104677821245959,0.740985854686746
32,0.150803590247121,0.5326130295980651,0.7159831956447884
33,0.15078695319915333,0.5236965516265834,0.7050271787765203
34,0.1448789442746112,0.5366109523851916,0.7290552584670231
35,0.1412102445207823,0.5347143837584639,0.7321267842622634
36,0.13990853909546366,0.5380508948187783,0.7177212617113484
37,0.13646865954013684,0.5271149925747007,0.7235057878573117
38,0.13183727134198236,0.5234800024696116,0.7325964815326518
39,0.13338366686366498,0.5501918543903332,0.7139598540145986
40,0.1285283497104851,0.5253450234403025,0.7165618947915064
41,0.12415561649518517,0.5358385894939585,0.7220522914062293
42,0.13368695737937322,0.5247815712442938,0.7296628319408114
43,0.1308448125178424,0.5241663380051559,0.7303168398868815
44,0.12591211701062724,0.5302293985238615,0.7237403481219735
45,0.1232693786553752,0.529405026643906,0.7198314312959488
46,0.12367082653173174,0.5443955376603693,0.7224993964754165
47,0.12319374088054666,0.5318728013421005,0.7287296037296037
48,0.1236805927563602,0.5890760078745069,0.7081488286632981
49,0.12381311197980092,0.5484534640497757,0.7138550449898962
50,0.11541343987202989,0.5456251800060272,0.7219506209515445
51,0.12323086149990559,0.5524108539212425,0.7048349579087284
